Date,High,Normalized High,Moving Average,Label,Actual Next Day
2019-01-29,54.002499,0.6893195302719236,0.7297126477298164,0.672470277055717,52.682499
2019-01-30,52.682499,0.672470277055717,0.7282261055581121,0.6895110373522287,54.017502
2019-01-31,54.017502,0.6895110373522287,0.7268299789895342,0.7110193260806744,55.702499
2019-02-01,55.702499,0.7110193260806744,0.7243474264018768,0.708169670601312,55.479252
2019-02-04,55.479252,0.708169670601312,0.7224559805069116,0.7211990959967183,56.5
2019-02-05,56.5,0.7211990959967183,0.7210574605785021,0.7243902424391816,56.75
2019-02-06,56.75,0.7243902424391816,0.719601181112227,0.7148168031117915,56.0
2019-02-07,56.0,0.7148168031117915,0.7179359347397447,0.7224436431092789,56.5975
2019-02-08,56.5975,0.7224436431092789,0.7166169273307834,0.7365166116851282,57.700001
2019-02-11,57.700001,0.7365166116851282,0.7158616895521435,0.7639604327965557,59.849998
2019-02-12,59.849998,0.7639604327965557,0.715784835683168,0.7674707194124369,60.125
2019-02-13,60.125,0.7674707194124369,0.7158114285701884,0.7733424161019837,60.584999
2019-02-14,60.584999,0.7733424161019837,0.7156736776281653,0.8571834448785807,67.153252
2019-02-15,67.153252,0.8571834448785807,0.7170359252841649,0.8702894577886063,68.18
2019-02-19,68.18,0.8702894577886063,0.7188197765709882,0.8769749223501526,68.703751
2019-02-20,68.703751,0.8769749223501526,0.7215418249118956,0.8675769705479266,67.967499
2019-02-21,67.967499,0.8675769705479266,0.7238405142786931,0.8786821984614563,68.837502
2019-02-22,68.837502,0.8786821984614563,0.726631969841981,0.9031263802107258,70.752502
2019-02-25,70.752502,0.9031263802107258,0.7296109054715068,0.8994564852143782,70.464996
2019-02-26,70.464996,0.8994564852143782,0.7325472916308272,0.9094767361020563,71.25
2019-02-27,71.25,0.9094767361020563,0.735153394558839,0.914422974794117,71.637497
2019-02-28,71.637497,0.914422974794117,0.7377302442474126,0.9206138116570817,72.122498
2019-03-01,72.122498,0.9206138116570817,0.7403515046955399,0.9246984663388491,72.442497
2019-03-04,72.442497,0.9246984663388491,0.7425209519931885,0.9101787883193982,71.305
2019-03-05,71.305,0.9101787883193982,0.7446986439367858,0.8903298574472761,69.75
2019-03-06,69.75,0.8903298574472761,0.7468446903448285,0.8871387110048127,69.5
2019-03-07,69.5,0.8871387110048127,0.748813095629345,0.8786183117096783,68.832497
2019-03-08,68.832497,0.8786183117096783,0.7511189637991794,0.904785750831635,70.8825
2019-03-11,70.8825,0.904785750831635,0.7536527340744954,0.9167525499908725,71.82
2019-03-12,71.82,0.9167525499908725,0.7563620176168899,0.9445793469691531,74.0
2019-03-13,74.0,0.9445793469691531,0.7595951803953596,0.9380853511941544,73.491249
2019-03-14,73.491249,0.9380853511941544,0.7632071856550666,0.9560355499330108,74.897499
2019-03-15,74.897499,0.9560355499330108,0.7674402411982513,0.9732039305580495,76.2425
2019-03-18,76.2425,0.9732039305580495,0.7722907835780525,0.959737292570854,75.1875
2019-03-19,75.1875,0.959737292570854,0.7767817905508224,0.9574077173740986,75.004997
2019-03-20,75.004997,0.9574077173740986,0.7819104943161151,1.0,79.167503
2019-03-21,79.167503,1.0,0.7877884262930674,0.9944105222063149,78.724998
2019-03-22,78.724998,0.9944105222063149,0.7940345871093409,0.9549372549996935,75.599998
2019-03-25,75.599998,0.9549372549996935,0.7992619944492257,0.9924464082187864,78.569504
2019-03-26,78.569504,0.9924464082187864,0.8049039391030457,0.9918210632461151,78.519997
2019-03-27,78.519997,0.9918210632461151,0.8102774573635243,0.9952947233917433,78.794998
2019-03-28,78.794998,0.9952947233917433,0.8156594603756793,0.9986262418810911,79.058746
2019-03-29,79.058746,0.9986262418810911,0.8209523231778554,1.0,79.852501
2019-04-01,79.852501,1.0,0.8265579444172035,1.0,80.220001
2019-04-02,80.220001,1.0,0.8323300373420434,1.0,81.25
2019-04-03,81.25,1.0,0.837644732184644,0.9968615753846154,80.995003
2019-04-04,80.995003,0.9968615753846154,0.8428177682754187,0.9721230892307692,78.985001
2019-04-05,78.985001,0.9721230892307692,0.8473747947490521,0.9756000246153845,79.267502
2019-04-08,79.267502,0.9756000246153845,0.8519799835378525,0.9824922953846155,79.827499
2019-04-09,79.827499,0.9824922953846155,0.8567103615463043,0.9938769476923077,80.752502
2019-04-10,80.752502,0.9938769476923077,0.8616857976031163,0.9969230769230769,81.0
2019-04-11,81.0,0.9969230769230769,0.8664141617203249,1.0,81.623749
2019-04-12,81.623749,1.0,0.8709943612361617,1.0,82.3125
2019-04-15,82.3125,1.0,0.875845808625094,1.0,82.6325
2019-04-16,82.6325,1.0,0.880111680003605,1.0,82.817497
2019-04-17,82.817497,1.0,0.8845328538423158,0.9941739606064162,82.334999
2019-04-18,82.334999,0.9941739606064162,0.8890171757616527,0.9916382766313259,82.125
2019-04-22,82.125,0.9916382766313259,0.8934766286677455,0.9841187424440031,81.502251
2019-04-23,81.502251,0.9841187424440031,0.8977097023951421,0.9909046997641089,82.064247
2019-04-24,82.064247,0.9909046997641089,0.9023372285813707,0.9798955406730053,81.152496
2019-04-25,81.152496,0.9798955406730053,0.9071801620880554,0.9727714905462549,80.5625
2019-04-26,80.5625,0.9727714905462549,0.9121851823128978,0.9745222920707203,80.707497
2019-04-29,80.707497,0.9745222920707203,0.9169353698915395,0.9541009311112119,79.016251
2019-04-30,79.016251,0.9541009311112119,0.9209867299753818,0.9545688153313786,79.055
2019-05-01,79.055,0.9545688153313786,0.9250933823875495,0.9528904260412506,78.916
2019-05-02,78.916,0.9528904260412506,0.9289549045549583,0.8405228788790851,69.610001
2019-05-03,69.610001,0.8405228788790851,0.9308904484956233,0.8253086663558546,68.349998
2019-05-06,68.349998,0.8253086663558546,0.932731979549691,0.8184955287890432,67.785751
2019-05-07,67.785751,0.8184955287890432,0.9343328443110204,0.8142753819280484,67.436249
2019-05-08,67.436249,0.8142753819280484,0.9356288238150691,0.8110906925863746,67.172501
2019-05-09,67.172501,0.8110906925863746,0.9364143281448993,0.8086455571097493,66.970001
2019-05-10,66.970001,0.8086455571097493,0.9371005754398546,0.7792435938990042,64.535004
2019-05-13,64.535004,0.7792435938990042,0.9371989284031382,0.7629124434900514,63.182499
2019-05-14,63.182499,0.7629124434900514,0.9356277450466628,0.7548223897662591,62.512501
2019-05-15,62.512501,0.7548223897662591,0.933703293912957,0.770519543714295,63.8125
2019-05-16,63.8125,0.770519543714295,0.9319290376023593,0.7665801829292185,63.486252
2019-05-17,63.486252,0.7665801829292185,0.9302457578087142,0.7494189180820087,62.064999
2019-05-20,62.064999,0.7494189180820087,0.92809136980239,0.7665952401338572,63.487499
2019-05-21,63.487499,0.7665952401338572,0.925815850801109,0.7707851759876297,63.834499
2019-05-22,63.834499,0.7707851759876297,0.9236713289806631,0.7706101042875034,63.82
2019-05-23,63.82,0.7706101042875034,0.9213568851170871,0.783279492255121,64.869247
2019-05-24,64.869247,0.783279492255121,0.9191711604081039,0.7823226171638585,64.790001
2019-05-28,64.790001,0.7823226171638585,0.9168663071665502,0.7598334202251971,62.927502
2019-05-29,62.927502,0.7598334202251971,0.9141185563979893,0.7586862954817386,62.8325
