Date,High,Normalized High,Moving Average,Label,Actual Next Day
1990-12-07,10.898462,0.6368821656067706,0.6916033332376901,0.6615969730621017,11.321387
1990-12-10,11.321387,0.6615969730621017,0.6884664504584864,0.6520913048582676,11.158724
1990-12-11,11.158724,0.6520913048582676,0.6852661967527165,0.6520913048582676,11.158724
1990-12-12,11.158724,0.6520913048582676,0.6822877427508734,0.6596958744840161,11.288855
1990-12-13,11.288855,0.6596958744840161,0.679467717526391,0.6844106819393473,11.71178
1990-12-14,11.71178,0.6844106819393473,0.6773447763899905,0.6787072693294864,11.614182
1990-12-17,11.614182,0.6787072693294864,0.6752218362275533,0.6634981300779894,11.35392
1990-12-18,11.35392,0.6634981300779894,0.6728454104109244,0.6634981300779894,11.35392
1990-12-19,11.35392,0.6634981300779894,0.6706590983479577,0.6577947174681286,11.256322
1990-12-20,11.256322,0.6577947174681286,0.6683143584815936,0.6730038567196256,11.516584
1990-12-21,11.516584,0.6730038567196256,0.6661597323688916,0.6692015426878503,11.451518
1990-12-24,11.451518,0.6692015426878503,0.6645120765906095,0.6615969730621017,11.321387
1990-12-26,11.321387,0.6615969730621017,0.6626109351581358,0.6520913048582676,11.158724
1990-12-27,11.158724,0.6520913048582676,0.6600443955878449,0.6463878922484068,11.061126
1990-12-28,11.061126,0.6463878922484068,0.6575729128943851,0.6539924618741553,11.191257
1990-12-31,11.191257,0.6539924618741553,0.6551964870777562,0.6539924618741553,11.191257
1991-01-02,11.191257,0.6539924618741553,0.65316860379215,0.6387833226226581,10.930995
1991-01-03,10.930995,0.6387833226226581,0.6506654351484255,0.6273764389651344,10.735798
1991-01-04,10.735798,0.6273764389651344,0.648225637431267,0.6102662011355517,10.443004
1991-01-07,10.443004,0.6102662011355517,0.645880897564903,0.6007604744939156,10.28034
1991-01-08,10.28034,0.6007604744939156,0.6437896423787672,0.6121673581514393,10.475537
1991-01-09,10.475537,0.6121673581514393,0.6423321013281105,0.6083650441196641,10.410471
1991-01-10,10.410471,0.6083650441196641,0.640842874327189,0.6083650441196641,10.410471
1991-01-11,10.410471,0.6083650441196641,0.6393219613760027,0.6026616315098032,10.312873
1991-01-14,10.312873,0.6026616315098032,0.6377059915479854,0.5855513936802206,10.020079
1991-01-15,10.020079,0.5855513936802206,0.6355513654352833,0.5893536492741938,10.085144
1991-01-16,10.085144,0.5893536492741938,0.6329531399147277,0.6235741833711612,10.670733
1991-01-17,10.670733,0.6235741833711612,0.6310203135059526,0.6102662011355517,10.443004
1991-01-18,10.443004,0.6102662011355517,0.6287072586158899,0.6159696137454126,10.540602
1991-01-21,10.540602,0.6159696137454126,0.62674274625685,0.6159696137454126,10.540602
1991-01-22,10.540602,0.6159696137454126,0.6250000336017368,0.6330799100127973,10.833397
1991-01-23,10.833397,0.6330799100127973,0.6239227210323676,0.6539924618741553,11.191257
1991-01-24,11.191257,0.6539924618741553,0.623067208166925,0.6730038567196256,11.516584
1991-01-25,11.516584,0.6730038567196256,0.623067208166925,0.6653992870938771,11.386453
1991-01-28,11.386453,0.6653992870938771,0.6230038372403588,0.6596958744840161,11.288855
1991-01-29,11.288855,0.6596958744840161,0.6239860939068603,0.6615969730621017,11.321387
1991-01-30,11.321387,0.6615969730621017,0.6254436349575171,0.6387833226226581,10.930995
1991-01-31,10.930995,0.6387833226226581,0.6262674628466581,0.6311787529969097,10.800864
1991-02-01,10.800864,0.6311787529969097,0.6268694910318724,0.6349810085908829,10.865929
1991-02-04,10.865929,0.6349810085908829,0.6277250038973149,0.6539924618741553,11.191257
1991-02-05,11.191257,0.6539924618741553,0.6289924311943096,0.6844106819393473,11.71178
1991-02-06,11.71178,0.6844106819393473,0.630513344145496,0.7148289604423415,12.232304
1991-02-07,12.232304,0.7148289604423415,0.6324144855779696,0.7053232338007053,12.06964
1991-02-08,12.06964,0.7053232338007053,0.6341571982330828,0.7490494945393088,12.817893
1991-02-11,12.817893,0.7490494945393088,0.6367554247276017,0.743346081929448,12.720295
1991-02-12,12.720295,0.743346081929448,0.6390051086910981,0.7186312160363147,12.297369
1991-02-13,12.297369,0.7186312160363147,0.640874564173307,0.7281369426779508,12.460033
1991-02-14,12.460033,0.7281369426779508,0.6427757056057807,0.7243346286461756,12.394967
1991-02-15,12.394967,0.7243346286461756,0.6447402179648206,0.7148289604423415,12.232304
1991-02-19,12.232304,0.7148289604423415,0.6468948440775226,0.6977186641749568,11.939509
1991-02-20,11.939509,0.6977186641749568,0.64851081390554,0.6958175071590691,11.906976
1991-02-21,11.906976,0.6958175071590691,0.6502218406103883,0.6977186641749568,11.939509
1991-02-22,11.939509,0.6977186641749568,0.6518061244881409,0.6977186641749568,11.939509
1991-02-25,11.939509,0.6977186641749568,0.6533270374393272,0.6749049552977111,11.549116
1991-02-26,11.549116,0.6749049552977111,0.6544994068855275,0.6825095249234597,11.679247
1991-02-27,11.679247,0.6825095249234597,0.6557668341825222,0.6958175071590691,11.906976
1991-02-28,11.906976,0.6958175071590691,0.657224375233179,0.6996198211908444,11.972042
1991-03-01,11.972042,0.6996198211908444,0.6589354019380274,0.7186312160363147,12.297369
1991-03-04,12.297369,0.7186312160363147,0.6608999142970673,0.743346081929448,12.720295
1991-03-05,12.720295,0.743346081929448,0.66270599885271,0.7642585753530038,13.078154
1991-03-06,13.078154,0.7642585753530038,0.6648289390151472,0.7642585753530038,13.078154
1991-03-07,13.078154,0.7642585753530038,0.6665399657199955,0.794676853855998,13.598678
1991-03-08,13.598678,0.794676853855998,0.6689163915366244,0.7775666160264154,13.305884
1991-03-11,13.305884,0.7775666160264154,0.6710076467227601,0.7794677146045009,13.338416
1991-03-12,13.338416,0.7794677146045009,0.6730038440581015,0.7756654590105276,13.273351
1991-03-13,13.273351,0.7756654590105276,0.6745247570092878,0.7699620464006668,13.175753
1991-03-14,13.175753,0.7699620464006668,0.6760456699604742,0.7756654590105276,13.273351
1991-03-15,13.273351,0.7756654590105276,0.6779151254426831,0.7813688716203886,13.370949
1991-03-18,13.370949,0.7813688716203886,0.679879637801723,0.7490494945393088,12.817893
1991-03-19,12.817893,0.7490494945393088,0.6814005507529094,0.7395437678976727,12.655229
1991-03-20,12.655229,0.7395437678976727,0.6825095492725435,0.7414449249135603,12.687762
1991-03-21,12.687762,0.7414449249135603,0.6837136056429719,0.7338403552878118,12.557631
1991-03-22,12.557631,0.7338403552878118,0.6849176620134004,0.743346081929448,12.720295
1991-03-25,12.720295,0.743346081929448,0.6864385749645867,0.7414449249135603,12.687762
1991-03-26,12.687762,0.7414449249135603,0.6880228588423393,0.7395437678976727,12.655229
1991-03-27,12.655229,0.7395437678976727,0.6894487139427312,0.72243353006809,12.362435
1991-03-28,12.362435,0.72243353006809,0.6905893984126301,0.72243353006809,12.362435
1991-04-01,12.362435,0.72243353006809,0.6919835685367206,0.7395437678976727,12.655229
1991-04-02,12.655229,0.7395437678976727,0.6938530240189296,0.7490494945393088,12.817893
1991-04-03,12.817893,0.7490494945393088,0.6961660789089922,0.743346081929448,12.720295
1991-04-04,12.720295,0.743346081929448,0.6985425056995843,0.737642610881785,12.622696
1991-04-05,12.622696,0.737642610881785,0.7006337599117567,0.7528517501332821,12.882958
1991-04-08,12.882958,0.7528517501332821,0.7030418716786503,0.7395437678976727,12.655229
1991-04-09,12.655229,0.7395437678976727,0.7052281837416171,0.737642610881785,12.622696
1991-04-10,12.622696,0.737642610881785,0.7074778667311501,0.7452471805075336,12.752827
1991-04-11,12.752827,0.7452471805075336,0.710139463178272,0.7471483375234212,12.78536
1991-04-12,12.78536,0.7471483375234212,0.7127693746490924,0.7490494945393088,12.817893
1991-04-15,12.817893,0.7490494945393088,0.7148606298352281,0.7452471805075336,12.752827
1991-04-16,12.752827,0.7452471805075336,0.7171103128247612,0.7338403552878118,12.557631
1991-04-17,12.557631,0.7338403552878118,0.7190748251838012,0.7623574767749183,13.045622
1991-04-18,13.045622,0.7623574767749183,0.7215146229009596,0.7756654590105276,13.273351
1991-04-19,13.273351,0.7756654590105276,0.7238910487175884,0.7642585753530038,13.078154
1991-04-22,13.078154,0.7642585753530038,0.7257288172755693,0.7528517501332821,12.882958
1991-04-23,12.882958,0.7528517501332821,0.7270596154991301,0.7509505931173944,12.850425
1991-04-24,12.850425,0.7509505931173944,0.7284854705995222,0.737642610881785,12.622696
1991-04-25,12.622696,0.737642610881785,0.7297845828728183,0.737642610881785,12.622696
1991-04-26,12.622696,0.737642610881785,0.731052010169813,0.7319391982719241,12.525098
1991-04-29,12.525098,0.7319391982719241,0.7326046080973008,0.7300380412560366,12.492565
1991-04-30,12.492565,0.7300380412560366,0.7342522629016196,0.7357415123036994,12.590164
1991-05-01,12.590164,0.7357415123036994,0.7359316046301665,0.7300380412560366,12.492565
1991-05-02,12.492565,0.7300380412560366,0.7371990309531978,0.7547529071491698,12.915491
1991-05-03,12.915491,0.7547529071491698,0.7383714013733615,0.7585551627431429,12.980556
