Date,High,Normalized High,Moving Average,Label,Actual Next Day
2016-06-16,59.676491,0.8655891362872051,0.8576798641912144,0.8722627741990592,60.136593
2016-06-17,60.136593,0.8722627741990592,0.8580535173924646,0.8898853080623301,61.351547
2016-06-20,61.351547,0.8898853080623301,0.8589624507893885,0.8816475131480321,60.783607
2016-06-21,60.783607,0.8816475131480321,0.8597410392199112,0.8805005110945884,60.704529
2016-06-22,60.704529,0.8805005110945884,0.8604066629315168,0.8959332715694528,61.768513
2016-06-23,61.768513,0.8959332715694528,0.8610323146122304,0.8764337870154488,60.424156
2016-06-24,60.424156,0.8764337870154488,0.8612808375256867,0.8479665879192421,58.461536
2016-06-27,58.461536,0.8479665879192421,0.8610236248511057,0.8467153406426249,58.375271
2016-06-28,58.375271,0.8467153406426249,0.8607976954132716,0.8636078968592221,59.539898
2016-06-29,59.539898,0.8636078968592221,0.8608689497139309,0.8648592021546082,59.626167
2016-06-30,59.626167,0.8648592021546082,0.8610479555053693,0.8762252530550254,60.409779
2016-07-01,60.409779,0.8762252530550254,0.8613555683593327,0.8749739332549471,60.323509
2016-07-05,60.323509,0.8749739332549471,0.8615954015116645,0.87924919129451,60.618259
2016-07-06,60.618259,0.87924919129451,0.861876944840509,0.8839416042830731,60.941769
2016-07-07,60.941769,0.8839416042830731,0.8623009979793967,0.9009384492369205,62.113586
2016-07-08,62.113586,0.9009384492369205,0.8630396143790274,0.9030239919068459,62.25737
2016-07-11,62.25737,0.9030239919068459,0.8637643280311401,0.9113660320443172,62.832497
2016-07-12,62.832497,0.9113660320443172,0.8646385026253101,0.8994785954764187,62.012939
2016-07-13,62.012939,0.8994785954764187,0.8652658917264098,0.9447340620519727,65.132996
2016-07-14,65.132996,0.9447340620519727,0.8666266832737676,0.9257560211842191,63.824589
2016-07-15,63.824589,0.9257560211842191,0.8675582094210789,0.9172054470863242,63.235085
2016-07-18,63.235085,0.9172054470863242,0.8679353391553156,0.9178310634722866,63.278217
2016-07-19,63.278217,0.9178310634722866,0.8689554991255356,0.9212721566607714,63.515457
2016-07-20,63.515457,0.9212721566607714,0.8701685688434364,0.9189780800304227,63.357296
2016-07-21,63.357296,0.9189780800304227,0.8712217494707896,0.942127191733335,64.95327
2016-07-22,64.95327,0.942127191733335,0.8726816027478016,0.9424400289357007,64.974838
2016-07-25,64.974838,0.9424400289357007,0.8742457319495854,0.9397289278985818,64.787926
2016-07-26,64.787926,0.9397289278985818,0.8759367307935083,0.937434793249464,64.629761
2016-07-27,64.629761,0.937434793249464,0.8774626253847865,0.9442127344032604,65.097054
2016-07-28,65.097054,0.9442127344032604,0.8791536232617297,0.9422314369565084,64.960457
2016-07-29,64.960457,0.9422314369565084,0.8808133379019264,0.9377476304518297,64.651329
2016-08-01,64.651329,0.9377476304518297,0.8823409708805702,0.9318039701866493,64.241554
2016-08-02,64.241554,0.9318039701866493,0.8837834456023123,0.9216892390863106,63.544212
2016-08-03,63.544212,0.9216892390863106,0.8848505289771835,0.9264858827933548,63.874908
2016-08-04,63.874908,0.9264858827933548,0.8858585224115476,0.93086544407486,64.176849
2016-08-05,64.176849,0.93086544407486,0.8870472602664605,0.9299270340006086,64.112152
2016-08-08,64.112152,0.9299270340006086,0.8882950887871153,0.9369134656007516,64.593819
2016-08-09,64.593819,0.9369134656007516,0.8897566814184724,0.9331595787239778,64.335014
2016-08-10,64.335014,0.9331595787239778,0.8911383297463008,0.9422314369565084,64.960457
