Date,High,Normalized High,Moving Average,Label,Actual Next Day
2019-06-25,28.09,0.8778125,0.3175572937500001,0.91796875,29.375
2019-06-26,29.375,0.91796875,0.33285677291666677,0.9478125,30.33
2019-06-27,30.33,0.9478125,0.34865364791666675,0.9296875,29.75
2019-06-28,29.75,0.9296875,0.3641484395833334,0.9609375,30.75
2019-07-01,30.75,0.9609375,0.3801640645833334,0.925,29.6
2019-07-02,29.6,0.925,0.3955807312500001,0.903125,28.9
2019-07-03,28.9,0.903125,0.41063281458333345,0.91625,29.32
2019-07-05,29.32,0.91625,0.4259036479166668,0.88718746875,28.389999
2019-07-08,28.389999,0.88718746875,0.4406901057291668,0.8678125,27.77
2019-07-09,27.77,0.8678125,0.4551536473958334,0.84375,27.0
2019-07-10,27.0,0.84375,0.46921614739583345,0.83749996875,26.799999
2019-07-11,26.799999,0.83749996875,0.4831744802083334,0.8665625,27.73
2019-07-12,27.73,0.8665625,0.49761718854166676,0.8834375,28.27
2019-07-15,28.27,0.8834375,0.5123411468750001,0.890625,28.5
2019-07-16,28.5,0.890625,0.527184896875,0.86593746875,27.709999
2019-07-17,27.709999,0.86593746875,0.5416171880208334,0.843125,26.98
2019-07-18,26.98,0.843125,0.5556692713541668,0.85875,27.48
2019-07-19,27.48,0.85875,0.5699817713541667,0.8703125,27.85
2019-07-22,27.85,0.8703125,0.5844869796875,0.89,28.48
2019-07-23,28.48,0.89,0.5993203130208333,0.89125,28.52
2019-07-24,28.52,0.89125,0.6141744796875,0.8875,28.4
2019-07-25,28.4,0.8875,0.6289661463541667,0.89140625,28.525
2019-07-26,28.525,0.89140625,0.6438229171875001,0.90468753125,28.950001
2019-07-29,28.950001,0.90468753125,0.6589010427083334,0.91531253125,29.290001
2019-07-30,29.290001,0.91531253125,0.6741562515625001,0.9421875,30.15
2019-07-31,30.15,0.9421875,0.6898593765625002,1.0,32.779999
2019-08-01,32.779999,1.0,0.7065260432291668,0.9621721159906077,31.540001
2019-08-02,31.540001,0.9621721159906077,0.7225622451623436,0.9447834028304883,30.969999
2019-08-05,30.969999,0.9447834028304883,0.7383086352095184,0.9219035973735082,30.219999
2019-08-06,30.219999,0.9219035973735082,0.7536736951657435,0.9405125363182593,30.83
2019-08-07,30.83,0.9405125363182593,0.7693489041043812,0.969798717809601,31.790001
2019-08-08,31.790001,0.969798717809601,0.7855122160678746,0.9762050328311481,32.0
2019-08-09,32.0,0.9762050328311481,0.8017822999483937,0.9710189435942326,31.83
2019-08-12,31.83,0.9710189435942326,0.8179659490082974,0.9197681793705973,30.15
2019-08-13,30.15,0.9197681793705973,0.8332954186644741,0.8956681481289858,29.360001
2019-08-14,29.360001,0.8956681481289858,0.8482232211332905,0.8917022846767019,29.23
2019-08-15,29.23,0.8917022846767019,0.8630849258779023,0.9246491740283459,30.309999
2019-08-16,30.309999,0.9246491740283459,0.8784957454450414,0.940817600391019,30.84
2019-08-19,30.84,0.940817600391019,0.8941760387848917,0.9359365752268632,30.68
2019-08-20,30.68,0.9359365752268632,0.8931083150386727,0.9450884974096553,30.98
2019-08-21,30.98,0.9450884974096553,0.8929743733288337,0.9441733356977834,30.950001
2019-08-22,30.950001,0.9441733356977834,0.8931376789237967,0.9200732434433572,30.16
2019-08-23,30.16,0.9200732434433572,0.8932847329811859,0.8991763544593154,29.475
2019-08-26,29.475,0.8991763544593154,0.8933803805555078,0.8978035661318966,29.43
2019-08-27,29.43,0.8978035661318966,0.8942812733243728,0.9008542373659011,29.530001
2019-08-28,29.530001,0.9008542373659011,0.8947434267596378,0.9221477096445305,30.228001
2019-08-29,30.228001,0.9221477096445305,0.8954146391078801,0.9161074410038879,30.030001
2019-08-30,30.030001,0.9161074410038879,0.8962612209371116,0.8877364517308254,29.1
2019-09-03,29.1,0.8877364517308254,0.8970307867992919,0.8798047858390723,28.84
2019-09-04,28.84,0.8798047858390723,0.8977671165632765,0.8843807469304682,28.99
2019-09-05,28.99,0.8843807469304682,0.8992984618246176,0.8788895631143858,28.809999
2019-09-06,28.809999,0.8788895631143858,0.9006914123556907,0.8791946576935528,28.82
2019-09-09,28.82,0.8791946576935528,0.9022248644630833,0.8886516134426973,29.129999
2019-09-10,29.129999,0.8886516134426973,0.9038898913537949,0.8938377026796127,29.299999
2019-09-11,29.299999,0.8938377026796127,0.9047767697317883,0.9179377949340389,30.09
2019-09-12,30.09,0.9179377949340389,0.9057163579806891,0.9258694608257921,30.35
2019-09-13,30.35,0.9258694608257921,0.906835015661119,0.9170225722093526,30.059999
2019-09-16,30.059999,0.9170225722093526,0.9077437251979416,0.8990237919165283,29.469999
2019-09-17,29.469999,0.8990237919165283,0.9082951639173837,0.8987187278437685,29.459999
2019-09-18,29.459999,0.8987187278437685,0.90845610052728,0.9063453296627618,29.709999
